診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
PICCCVポートセンター,DR_XX009,SL_0009,再診,紹介状無し,2026-01,56
がんゲノム,DR_ON001,SL_0088,再診,紹介状無し,2026-01,10
がんゲノム,DR_XX039,SL_0005,再診,紹介状無し,2026-01,1
アレルギー科,DR_AL001,SL_0009,再診,紹介状無し,2026-01,1
アレルギー科,DR_AL001,SL_0033,再診,紹介状無し,2026-01,27
アレルギー科,DR_AL002,SL_0009,再診,紹介状無し,2026-01,8
アレルギー科,DR_AL002,SL_0189,再診,紹介状無し,2026-01,40
アレルギー科,DR_AL003,SL_0009,再診,紹介状無し,2026-01,1
アレルギー科,DR_RS2003,SL_0009,再診,紹介状無し,2026-01,1
アレルギー科,DR_RS2003,SL_0061,再診,紹介状無し,2026-01,42
アレルギー科,DR_RS2003,SL_0361,再診,紹介状無し,2026-01,6
アレルギー科,DR_RS2003,SL_0444,初診,紹介状あり,2026-01,1
アレルギー科,DR_RS2003,SL_0874,再診,紹介状無し,2026-01,1
アレルギー科,DR_RS2005,SL_0100,再診,紹介状無し,2026-01,20
ソーシャルワーカー,DR_XX001,SL_0009,再診,紹介状無し,2026-01,25
ソーシャルワーカー,DR_XX001,SL_0011,再診,紹介状無し,2026-01,103
ソーシャルワーカー,DR_XX034,SL_0825,再診,紹介状無し,2026-01,1
メンタルケア科,DR_MN001,SL_0009,再診,紹介状無し,2026-01,2
メンタルケア科,DR_MN001,SL_0043,再診,紹介状無し,2026-01,130
メンタルケア科,DR_MN001,SL_0624,再診,紹介状無し,2026-01,3
メンタルケア科,DR_MN002,SL_0009,再診,紹介状無し,2026-01,97
メンタルケア科,DR_MN004,SL_0009,再診,紹介状無し,2026-01,5
メンタルケア科,DR_MN004,SL_0255,再診,紹介状無し,2026-01,55
メンタルケア科,DR_MN004,SL_0545,再診,紹介状無し,2026-01,3
メンタルケア科,DR_MN005,SL_0609,再診,紹介状無し,2026-01,11
メンタルケア科,DR_MN006,SL_0005,再診,紹介状無し,2026-01,2
メンタルケア科,DR_MN007,SL_0009,再診,紹介状無し,2026-01,1
メンタルケア科,DR_MN008,SL_0678,再診,紹介状無し,2026-01,2
メンタルケア科,DR_MN009,SL_0721,再診,紹介状無し,2026-01,40
メンタルケア科,DR_MN009,SL_0763,再診,紹介状無し,2026-01,6
メンタルケア科,DR_MN010,SL_0828,再診,紹介状無し,2026-01,1
メンタルケア科,DR_MN011,SL_0891,再診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH001,SL_0008,再診,紹介状無し,2026-01,27
リウマチ膠原病内科,DR_RH001,SL_0009,再診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH002,SL_0009,再診,紹介状無し,2026-01,15
リウマチ膠原病内科,DR_RH002,SL_0014,再診,紹介状無し,2026-01,39
リウマチ膠原病内科,DR_RH002,SL_0426,初診,紹介状あり,2026-01,1
リウマチ膠原病内科,DR_RH002,SL_0682,再診,紹介状無し,2026-01,2
リウマチ膠原病内科,DR_RH003,SL_0009,再診,紹介状無し,2026-01,26
リウマチ膠原病内科,DR_RH003,SL_0065,初診,紹介状あり,2026-01,4
リウマチ膠原病内科,DR_RH003,SL_0066,再診,紹介状無し,2026-01,123
リウマチ膠原病内科,DR_RH003,SL_0066,初診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH003,SL_0526,再診,紹介状無し,2026-01,7
リウマチ膠原病内科,DR_RH003,SL_0768,初診,紹介状あり,2026-01,1
リウマチ膠原病内科,DR_RH004,SL_0009,再診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH004,SL_0139,再診,紹介状無し,2026-01,109
リウマチ膠原病内科,DR_RH005,SL_0009,再診,紹介状無し,2026-01,3
リウマチ膠原病内科,DR_RH005,SL_0156,再診,紹介状無し,2026-01,46
リウマチ膠原病内科,DR_RH006,SL_0009,再診,紹介状無し,2026-01,9
リウマチ膠原病内科,DR_RH006,SL_0174,再診,紹介状無し,2026-01,170
リウマチ膠原病内科,DR_RH006,SL_0496,初診,紹介状あり,2026-01,2
リウマチ膠原病内科,DR_RH006,SL_0611,再診,紹介状無し,2026-01,2
リウマチ膠原病内科,DR_RH007,SL_0009,再診,紹介状無し,2026-01,37
リウマチ膠原病内科,DR_RH007,SL_0176,再診,紹介状無し,2026-01,6
リウマチ膠原病内科,DR_RH007,SL_0176,初診,紹介状あり,2026-01,1
リウマチ膠原病内科,DR_RH007,SL_0176,初診,紹介状無し,2026-01,2
リウマチ膠原病内科,DR_RH008,SL_0201,再診,紹介状無し,2026-01,12
リウマチ膠原病内科,DR_RH009,SL_0009,再診,紹介状無し,2026-01,10
リウマチ膠原病内科,DR_RH009,SL_0210,再診,紹介状無し,2026-01,264
リウマチ膠原病内科,DR_RH009,SL_0340,再診,紹介状無し,2026-01,5
リウマチ膠原病内科,DR_RH009,SL_0534,初診,紹介状あり,2026-01,2
リウマチ膠原病内科,DR_RH009,SL_0692,初診,紹介状あり,2026-01,11
リウマチ膠原病内科,DR_RH009,SL_0692,初診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH010,SL_0009,再診,紹介状無し,2026-01,9
リウマチ膠原病内科,DR_RH010,SL_0222,再診,紹介状無し,2026-01,101
リウマチ膠原病内科,DR_RH011,SL_0009,再診,紹介状無し,2026-01,2
リウマチ膠原病内科,DR_RH011,SL_0368,再診,紹介状無し,2026-01,9
リウマチ膠原病内科,DR_RH013,SL_0009,再診,紹介状無し,2026-01,1
リウマチ膠原病内科,DR_RH013,SL_0596,再診,紹介状無し,2026-01,6
一般消化器外科,DR_BR005,SL_0009,再診,紹介状無し,2026-01,34
一般消化器外科,DR_BR005,SL_0516,再診,紹介状無し,2026-01,19
一般消化器外科,DR_GS001,SL_0009,再診,紹介状無し,2026-01,9
一般消化器外科,DR_GS001,SL_0021,再診,紹介状無し,2026-01,7
一般消化器外科,DR_GS001,SL_0022,再診,紹介状無し,2026-01,155
一般消化器外科,DR_GS001,SL_0022,初診,紹介状無し,2026-01,1
一般消化器外科,DR_GS001,SL_0454,初診,紹介状あり,2026-01,7
一般消化器外科,DR_GS001,SL_0696,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS002,SL_0009,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS002,SL_0085,再診,紹介状無し,2026-01,79
一般消化器外科,DR_GS002,SL_0085,初診,紹介状無し,2026-01,1
一般消化器外科,DR_GS002,SL_0568,再診,紹介状無し,2026-01,1
一般消化器外科,DR_GS002,SL_0601,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS002,SL_0885,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS003,SL_0009,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS003,SL_0102,初診,紹介状あり,2026-01,12
一般消化器外科,DR_GS003,SL_0103,再診,紹介状無し,2026-01,178
一般消化器外科,DR_GS003,SL_0280,再診,紹介状無し,2026-01,10
一般消化器外科,DR_GS003,SL_0407,初診,紹介状あり,2026-01,8
一般消化器外科,DR_GS004,SL_0009,再診,紹介状無し,2026-01,9
一般消化器外科,DR_GS004,SL_0109,再診,紹介状無し,2026-01,67
一般消化器外科,DR_GS004,SL_0109,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS004,SL_0109,初診,紹介状無し,2026-01,2
一般消化器外科,DR_GS004,SL_0353,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS004,SL_0819,再診,紹介状無し,2026-01,1
一般消化器外科,DR_GS004,SL_0819,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS005,SL_0009,再診,紹介状無し,2026-01,4
一般消化器外科,DR_GS005,SL_0194,再診,紹介状無し,2026-01,41
一般消化器外科,DR_GS005,SL_0384,初診,紹介状あり,2026-01,4
一般消化器外科,DR_GS005,SL_0607,再診,紹介状無し,2026-01,2
一般消化器外科,DR_GS005,SL_0842,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS006,SL_0009,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS006,SL_0202,再診,紹介状無し,2026-01,104
一般消化器外科,DR_GS006,SL_0202,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS006,SL_0501,再診,紹介状無し,2026-01,5
一般消化器外科,DR_GS006,SL_0691,初診,紹介状あり,2026-01,4
一般消化器外科,DR_GS007,SL_0219,再診,紹介状無し,2026-01,44
一般消化器外科,DR_GS008,SL_0009,再診,紹介状無し,2026-01,2
一般消化器外科,DR_GS008,SL_0229,再診,紹介状無し,2026-01,30
一般消化器外科,DR_GS008,SL_0668,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS008,SL_0835,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS009,SL_0009,再診,紹介状無し,2026-01,6
一般消化器外科,DR_GS009,SL_0374,再診,紹介状あり,2026-01,1
一般消化器外科,DR_GS009,SL_0374,再診,紹介状無し,2026-01,44
一般消化器外科,DR_GS009,SL_0374,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS009,SL_0374,初診,紹介状無し,2026-01,1
一般消化器外科,DR_GS009,SL_0541,初診,紹介状あり,2026-01,5
一般消化器外科,DR_GS009,SL_0613,再診,紹介状無し,2026-01,5
一般消化器外科,DR_GS009,SL_0872,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS011,SL_0009,再診,紹介状無し,2026-01,25
一般消化器外科,DR_GS011,SL_0422,再診,紹介状あり,2026-01,1
一般消化器外科,DR_GS011,SL_0422,再診,紹介状無し,2026-01,6
一般消化器外科,DR_GS011,SL_0422,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS012,SL_0009,再診,紹介状無し,2026-01,1
一般消化器外科,DR_GS012,SL_0443,再診,紹介状無し,2026-01,7
一般消化器外科,DR_GS013,SL_0005,再診,紹介状無し,2026-01,5
一般消化器外科,DR_GS014,SL_0009,再診,紹介状無し,2026-01,1
一般消化器外科,DR_GS014,SL_0523,再診,紹介状あり,2026-01,5
一般消化器外科,DR_GS014,SL_0523,再診,紹介状無し,2026-01,6
一般消化器外科,DR_GS014,SL_0523,初診,紹介状あり,2026-01,7
一般消化器外科,DR_GS014,SL_0523,初診,紹介状無し,2026-01,6
一般消化器外科,DR_GS015,SL_0715,再診,紹介状無し,2026-01,36
一般消化器外科,DR_GS015,SL_0715,初診,紹介状無し,2026-01,1
一般消化器外科,DR_GS015,SL_0724,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS015,SL_0739,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS016,SL_0009,再診,紹介状無し,2026-01,3
一般消化器外科,DR_GS016,SL_0009,初診,紹介状あり,2026-01,1
一般消化器外科,DR_GS016,SL_0753,再診,紹介状無し,2026-01,1
一般消化器外科,DR_GS016,SL_0770,再診,紹介状無し,2026-01,31
一般消化器外科,DR_GS016,SL_0770,初診,紹介状あり,2026-01,4
一般消化器外科,DR_GS016,SL_0858,初診,紹介状あり,2026-01,2
一般消化器外科,DR_GS017,SL_0863,再診,紹介状無し,2026-01,1
中央処置室,DR_XX002,SL_0009,再診,紹介状無し,2026-01,10
中央処置室,DR_XX002,SL_0018,再診,紹介状無し,2026-01,158
乳腺外科,DR_BR002,SL_0009,再診,紹介状無し,2026-01,4
乳腺外科,DR_BR002,SL_0032,再診,紹介状無し,2026-01,18
乳腺外科,DR_BR002,SL_0032,初診,紹介状あり,2026-01,1
乳腺外科,DR_BR002,SL_0441,初診,紹介状あり,2026-01,4
乳腺外科,DR_BR002,SL_0629,再診,紹介状無し,2026-01,1
乳腺外科,DR_BR005,SL_0009,再診,紹介状無し,2026-01,1
乳腺外科,DR_BR005,SL_0516,再診,紹介状無し,2026-01,1
乳腺外科,DR_BR006,SL_0009,再診,紹介状無し,2026-01,103
乳腺外科,DR_BR006,SL_0009,初診,紹介状無し,2026-01,1
乳腺外科,DR_BR006,SL_0175,再診,紹介状あり,2026-01,1
乳腺外科,DR_BR006,SL_0175,再診,紹介状無し,2026-01,799
乳腺外科,DR_BR006,SL_0175,初診,紹介状あり,2026-01,5
乳腺外科,DR_BR006,SL_0175,初診,紹介状無し,2026-01,2
乳腺外科,DR_BR006,SL_0841,再診,紹介状無し,2026-01,3
乳腺外科,DR_BR006,SL_0843,初診,紹介状あり,2026-01,25
乳腺外科,DR_BR006,SL_0843,初診,紹介状無し,2026-01,2
乳腺外科,DR_BR006,SL_0849,再診,紹介状無し,2026-01,2
乳腺外科,DR_BR008,SL_0241,再診,紹介状無し,2026-01,86
乳腺外科,DR_BR008,SL_0241,初診,紹介状あり,2026-01,1
乳腺外科,DR_BR008,SL_0241,初診,紹介状無し,2026-01,1
乳腺外科,DR_BR008,SL_0494,再診,紹介状無し,2026-01,2
乳腺外科,DR_BR008,SL_0494,初診,紹介状あり,2026-01,7
乳腺外科,DR_BR009,SL_0005,再診,紹介状無し,2026-01,8
乳腺外科,DR_BR010,SL_0412,再診,紹介状無し,2026-01,5
乳腺外科,DR_BR011,SL_0009,再診,紹介状無し,2026-01,3
乳腺外科,DR_BR011,SL_0459,再診,紹介状無し,2026-01,4
乳腺外科,DR_BR012,SL_0009,再診,紹介状無し,2026-01,7
乳腺外科,DR_BR013,SL_0481,再診,紹介状無し,2026-01,12
乳腺外科,DR_BR013,SL_0481,初診,紹介状あり,2026-01,2
乳腺外科,DR_BR014,SL_0009,再診,紹介状無し,2026-01,28
乳腺外科,DR_BR014,SL_0009,初診,紹介状あり,2026-01,1
乳腺外科,DR_BR014,SL_0702,再診,紹介状無し,2026-01,291
乳腺外科,DR_BR014,SL_0751,初診,紹介状あり,2026-01,2
乳腺外科,DR_BR014,SL_0751,初診,紹介状無し,2026-01,1
乳腺外科,DR_BR014,SL_0777,再診,紹介状無し,2026-01,6
乳腺外科,DR_BR015,SL_0009,再診,紹介状無し,2026-01,2
乳腺外科,DR_BR015,SL_0839,再診,紹介状無し,2026-01,119
乳腺外科,DR_BR015,SL_0839,初診,紹介状あり,2026-01,2
乳腺外科,DR_BR015,SL_0854,初診,紹介状あり,2026-01,2
乳腺外科,DR_BR015,SL_0862,再診,紹介状無し,2026-01,3
健診センター,DR_XX012,SL_0009,再診,紹介状無し,2026-01,2
健診センター,DR_XX012,SL_0217,再診,紹介状無し,2026-01,22
健診センター,DR_XX012,SL_0223,再診,紹介状無し,2026-01,21
健診センター,DR_XX012,SL_0432,再診,紹介状無し,2026-01,10
健診センター,DR_XX012,SL_0621,再診,紹介状無し,2026-01,1
健診センター,DR_XX012,SL_0693,再診,紹介状無し,2026-01,3
健診センター,DR_XX012,SL_0887,再診,紹介状無し,2026-01,1
健診センター,DR_XX012,SL_0892,再診,紹介状無し,2026-01,1
入退院支援センター,DR_AD001,SL_0004,再診,紹介状無し,2026-01,634
入退院支援センター,DR_AD001,SL_0009,再診,紹介状無し,2026-01,65
内科,DR_IM001,SL_0015,再診,紹介状あり,2026-01,9
内科,DR_IM001,SL_0015,再診,紹介状無し,2026-01,131
内科,DR_IM001,SL_0015,初診,紹介状あり,2026-01,26
内科,DR_IM001,SL_0015,初診,紹介状無し,2026-01,201
呼吸器内科,DR_AL001,SL_0009,再診,紹介状無し,2026-01,6
呼吸器内科,DR_AL001,SL_0033,再診,紹介状無し,2026-01,50
呼吸器内科,DR_AL001,SL_0480,初診,紹介状あり,2026-01,4
呼吸器内科,DR_AL001,SL_0518,初診,紹介状あり,2026-01,6
呼吸器内科,DR_AL001,SL_0518,初診,紹介状無し,2026-01,1
呼吸器内科,DR_AL001,SL_0634,再診,紹介状無し,2026-01,7
呼吸器内科,DR_AL002,SL_0009,再診,紹介状無し,2026-01,8
呼吸器内科,DR_AL002,SL_0189,再診,紹介状無し,2026-01,172
呼吸器内科,DR_AL002,SL_0356,再診,紹介状無し,2026-01,7
呼吸器内科,DR_AL002,SL_0403,初診,紹介状あり,2026-01,2
呼吸器内科,DR_AL002,SL_0580,初診,紹介状あり,2026-01,3
呼吸器内科,DR_RS2002,SL_0030,再診,紹介状無し,2026-01,6
呼吸器内科,DR_RS2003,SL_0009,再診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2003,SL_0061,再診,紹介状無し,2026-01,139
呼吸器内科,DR_RS2003,SL_0061,初診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2003,SL_0213,再診,紹介状無し,2026-01,11
呼吸器内科,DR_RS2003,SL_0344,再診,紹介状無し,2026-01,2
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状あり,2026-01,4
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状無し,2026-01,2
呼吸器内科,DR_RS2003,SL_0444,初診,紹介状あり,2026-01,5
呼吸器内科,DR_RS2004,SL_0009,再診,紹介状無し,2026-01,41
呼吸器内科,DR_RS2004,SL_0082,再診,紹介状無し,2026-01,239
呼吸器内科,DR_RS2005,SL_0009,再診,紹介状無し,2026-01,5
呼吸器内科,DR_RS2005,SL_0100,再診,紹介状無し,2026-01,99
呼吸器内科,DR_RS2005,SL_0470,再診,紹介状無し,2026-01,4
呼吸器内科,DR_RS2005,SL_0561,初診,紹介状あり,2026-01,4
呼吸器内科,DR_RS2005,SL_0658,初診,紹介状あり,2026-01,5
呼吸器内科,DR_RS2006,SL_0106,再診,紹介状無し,2026-01,121
呼吸器内科,DR_RS2006,SL_0612,再診,紹介状無し,2026-01,5
呼吸器内科,DR_RS2006,SL_0660,初診,紹介状あり,2026-01,5
呼吸器内科,DR_RS2006,SL_0660,初診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2006,SL_0779,初診,紹介状あり,2026-01,2
呼吸器内科,DR_RS2007,SL_0126,再診,紹介状無し,2026-01,13
呼吸器内科,DR_RS2008,SL_0009,再診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2008,SL_0127,再診,紹介状無し,2026-01,58
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状あり,2026-01,1
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状無し,2026-01,2
呼吸器内科,DR_RS2008,SL_0530,初診,紹介状あり,2026-01,2
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状あり,2026-01,5
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2009,SL_0009,再診,紹介状無し,2026-01,84
呼吸器内科,DR_RS2009,SL_0366,再診,紹介状無し,2026-01,11
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状あり,2026-01,15
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状無し,2026-01,6
呼吸器内科,DR_RS2010,SL_0009,再診,紹介状無し,2026-01,3
呼吸器内科,DR_RS2010,SL_0167,再診,紹介状無し,2026-01,68
呼吸器内科,DR_RS2010,SL_0233,初診,紹介状あり,2026-01,2
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状あり,2026-01,6
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状無し,2026-01,1
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状あり,2026-01,1
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状あり,2026-01,1
呼吸器内科,DR_RS2013,SL_0005,再診,紹介状無し,2026-01,11
呼吸器内科,DR_RS2018,SL_0009,再診,紹介状無し,2026-01,2
呼吸器内科,DR_RS2018,SL_0873,再診,紹介状無し,2026-01,4
呼吸器内科,DR_RS2019,SL_0884,再診,紹介状無し,2026-01,1
呼吸器外科,DR_RS2001,SL_0024,再診,紹介状無し,2026-01,70
呼吸器外科,DR_RS2001,SL_0584,再診,紹介状無し,2026-01,6
呼吸器外科,DR_RS2012,SL_0188,再診,紹介状無し,2026-01,78
呼吸器外科,DR_RS2012,SL_0557,再診,紹介状無し,2026-01,1
呼吸器外科,DR_RS2012,SL_0644,初診,紹介状あり,2026-01,4
呼吸器外科,DR_RS2012,SL_0836,初診,紹介状あり,2026-01,2
呼吸器外科,DR_RS2014,SL_0009,再診,紹介状無し,2026-01,7
呼吸器外科,DR_RS2014,SL_0760,再診,紹介状無し,2026-01,1
呼吸器外科,DR_RS2015,SL_0005,再診,紹介状無し,2026-01,1
呼吸器外科,DR_RS2017,SL_0878,再診,紹介状無し,2026-01,1
呼吸器外科,DR_XX022,SL_0009,再診,紹介状無し,2026-01,1
呼吸器外科,DR_XX022,SL_0486,再診,紹介状無し,2026-01,5
外来手術室,DR_OT001,SL_0009,再診,紹介状無し,2026-01,50
外来手術室,DR_OT001,SL_0025,再診,紹介状無し,2026-01,183
外来手術室,DR_OT002,SL_0009,再診,紹介状無し,2026-01,14
外来手術室,DR_OT002,SL_0159,再診,紹介状無し,2026-01,95
外来手術室,DR_OT003,SL_0009,再診,紹介状無し,2026-01,4
外来手術室,DR_OT003,SL_0248,再診,紹介状無し,2026-01,17
外来手術室,DR_OT003,SL_0456,再診,紹介状無し,2026-01,2
外来手術室,DR_OT004,SL_0324,再診,紹介状無し,2026-01,6
外来手術室,DR_OT005,SL_0332,再診,紹介状無し,2026-01,22
外来手術室,DR_OT006,SL_0376,再診,紹介状無し,2026-01,2
外来手術室,DR_OT007,SL_0396,再診,紹介状無し,2026-01,11
外来手術室,DR_OT008,SL_0397,再診,紹介状無し,2026-01,5
外来手術室,DR_OT009,SL_0009,再診,紹介状無し,2026-01,1
外来手術室,DR_OT009,SL_0484,再診,紹介状無し,2026-01,15
外来手術室,DR_OT010,SL_0506,再診,紹介状無し,2026-01,2
外来手術室,DR_OT011,SL_0553,再診,紹介状無し,2026-01,2
外来手術室,DR_OT012,SL_0559,再診,紹介状無し,2026-01,7
外来手術室,DR_OT013,SL_0597,再診,紹介状無し,2026-01,4
外来手術室,DR_OT014,SL_0605,再診,紹介状無し,2026-01,5
外来手術室,DR_OT015,SL_0699,再診,紹介状無し,2026-01,5
外来手術室,DR_OT016,SL_0733,再診,紹介状無し,2026-01,10
外来手術室,DR_OT017,SL_0758,再診,紹介状無し,2026-01,2
外来手術室,DR_OT018,SL_0817,再診,紹介状無し,2026-01,1
小児科,DR_PD001,SL_0009,再診,紹介状無し,2026-01,1
小児科,DR_PD001,SL_0020,再診,紹介状無し,2026-01,14
小児科,DR_PD001,SL_0020,初診,紹介状あり,2026-01,1
小児科,DR_PD001,SL_0105,初診,紹介状あり,2026-01,4
小児科,DR_PD001,SL_0237,再診,紹介状無し,2026-01,4
小児科,DR_PD001,SL_0313,再診,紹介状無し,2026-01,21
小児科,DR_PD002,SL_0009,再診,紹介状無し,2026-01,3
小児科,DR_PD002,SL_0070,再診,紹介状無し,2026-01,33
小児科,DR_PD002,SL_0070,初診,紹介状あり,2026-01,2
小児科,DR_PD002,SL_0575,再診,紹介状無し,2026-01,1
小児科,DR_PD002,SL_0575,初診,紹介状無し,2026-01,1
小児科,DR_PD002,SL_0695,再診,紹介状無し,2026-01,1
小児科,DR_PD002,SL_0695,初診,紹介状あり,2026-01,2
小児科,DR_PD003,SL_0009,再診,紹介状無し,2026-01,6
小児科,DR_PD003,SL_0098,再診,紹介状無し,2026-01,30
小児科,DR_PD003,SL_0399,再診,紹介状無し,2026-01,16
小児科,DR_PD003,SL_0639,初診,紹介状あり,2026-01,5
小児科,DR_PD003,SL_0671,再診,紹介状無し,2026-01,3
小児科,DR_PD003,SL_0833,初診,紹介状あり,2026-01,1
小児科,DR_PD004,SL_0009,再診,紹介状無し,2026-01,2
小児科,DR_PD004,SL_0177,再診,紹介状無し,2026-01,23
小児科,DR_PD004,SL_0177,初診,紹介状あり,2026-01,1
小児科,DR_PD004,SL_0177,初診,紹介状無し,2026-01,1
小児科,DR_PD004,SL_0270,再診,紹介状無し,2026-01,6
小児科,DR_PD004,SL_0418,初診,紹介状あり,2026-01,2
小児科,DR_PD004,SL_0462,再診,紹介状無し,2026-01,3
小児科,DR_PD005,SL_0009,再診,紹介状無し,2026-01,2
小児科,DR_PD005,SL_0180,初診,紹介状あり,2026-01,1
小児科,DR_PD005,SL_0328,再診,紹介状無し,2026-01,8
小児科,DR_PD006,SL_0009,再診,紹介状無し,2026-01,2
小児科,DR_PD006,SL_0185,再診,紹介状無し,2026-01,2
小児科,DR_PD006,SL_0272,再診,紹介状無し,2026-01,30
小児科,DR_PD006,SL_0272,初診,紹介状無し,2026-01,1
小児科,DR_PD006,SL_0503,再診,紹介状無し,2026-01,19
小児科,DR_PD006,SL_0555,再診,紹介状無し,2026-01,1
小児科,DR_PD006,SL_0555,初診,紹介状あり,2026-01,1
小児科,DR_PD007,SL_0009,再診,紹介状無し,2026-01,6
小児科,DR_PD007,SL_0239,再診,紹介状無し,2026-01,19
小児科,DR_PD007,SL_0351,再診,紹介状無し,2026-01,30
小児科,DR_PD007,SL_0351,初診,紹介状あり,2026-01,1
小児科,DR_PD007,SL_0537,再診,紹介状無し,2026-01,2
小児科,DR_PD007,SL_0747,初診,紹介状あり,2026-01,3
